"chr","start","end","length","abs_summit","pileup","X.log10.pvalue.","fold_enrichment","X.log10.qvalue.","name","sample","group","GENE_ID"
"chr13",27230766,27231031,266,27230842,4,2.24863,2.36966,0,"B1_vs_B2_peak_30679","B1_vs_B2","C-KD","ENSG00000234772.4"
"chr13",27840044,27840526,483,27840152,14,4.1179,2.72025,0.638443,"B1_vs_B2_peak_30706","B1_vs_B2","C-KD","ENSG00000247381.3"
"chr13",27859565,27859934,370,27859694,4,2.24863,2.36966,0,"B1_vs_B2_peak_30707","B1_vs_B2","C-KD","ENSG00000247381.3"
"chr13",27883252,27883517,266,27883361,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_30709","B1_vs_B2","C-KD","ENSG00000247381.3"
"chr13",27907613,27907961,349,27907796,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_30710","B1_vs_B2","C-KD","ENSG00000247381.3"
"chr13",28173497,28173762,266,28173690,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_30724","B1_vs_B2","C-KD","ENSG00000152520.15"
"chr13",28203889,28204154,266,28203968,4,2.24863,2.36966,0,"B1_vs_B2_peak_30725","B1_vs_B2","C-KD","ENSG00000152520.15"
"chr13",28214793,28215058,266,28214871,4,2.24863,2.36966,0,"B1_vs_B2_peak_30726","B1_vs_B2","C-KD","ENSG00000152520.15"
"chr13",28251882,28252147,266,28252028,4,2.24863,2.36966,0,"B1_vs_B2_peak_30727","B1_vs_B2","C-KD","ENSG00000152520.15"
"chr13",28280473,28280738,266,28280638,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_30730","B1_vs_B2","C-KD","ENSG00000152520.15"
"chr13",28282615,28282897,283,28282725,7,2.17129,2.1572,0,"B1_vs_B2_peak_30731","B1_vs_B2","C-KD","ENSG00000152520.15"
"chr13",28743697,28743962,266,28743861,5,2.43441,2.45808,0,"B1_vs_B2_peak_30745","B1_vs_B2","C-KD","ENSG00000293906.1"
"chr13",28850583,28850848,266,28850832,4,2.24863,2.36966,0,"B1_vs_B2_peak_30748","B1_vs_B2","C-KD","ENSG00000132938.23"
"chr13",28962690,28962955,266,28962810,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_30751","B1_vs_B2","C-KD","ENSG00000132938.23"
"chr13",28994513,28994787,275,28994741,6,3.80352,3.31752,0.470039,"B1_vs_B2_peak_30752","B1_vs_B2","C-KD","ENSG00000132938.23"
"chr13",29090553,29091212,660,29090996,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_30753","B1_vs_B2","C-KD","ENSG00000132938.23"
"chr13",29118311,29118576,266,29118518,4,2.24863,2.36966,0,"B1_vs_B2_peak_30754","B1_vs_B2","C-KD","ENSG00000132938.23"
"chr13",29124702,29124967,266,29124808,4,2.24863,2.36966,0,"B1_vs_B2_peak_30755","B1_vs_B2","C-KD","ENSG00000132938.23"
"chr13",29228588,29228853,266,29228664,4,2.24863,2.36966,0,"B1_vs_B2_peak_30757","B1_vs_B2","C-KD","ENSG00000132938.23"
"chr13",29264149,29264491,343,29264377,4,2.24863,2.36966,0,"B1_vs_B2_peak_30758","B1_vs_B2","C-KD","ENSG00000132938.23"
"chr13",29286217,29286841,625,29286720,4,2.24863,2.36966,0,"B1_vs_B2_peak_30759","B1_vs_B2","C-KD","ENSG00000132938.23"
"chr13",29300776,29301041,266,29300967,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_30760","B1_vs_B2","C-KD","ENSG00000132938.23"
"chr13",29391943,29392665,723,29392336,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_30762","B1_vs_B2","C-KD","ENSG00000132938.23"
"chr13",29404225,29404529,305,29404283,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_30763","B1_vs_B2","C-KD","ENSG00000132938.23"
"chr13",29434490,29434755,266,29434679,4,2.24863,2.36966,0,"B1_vs_B2_peak_30764","B1_vs_B2","C-KD","ENSG00000132938.23"
"chr13",29437774,29438039,266,29437801,4,2.24863,2.36966,0,"B1_vs_B2_peak_30765","B1_vs_B2","C-KD","ENSG00000132938.23"
"chr13",29441046,29441623,578,29441452,4,2.24863,2.36966,0,"B1_vs_B2_peak_30766","B1_vs_B2","C-KD","ENSG00000132938.23"
"chr13",29457252,29457671,420,29457421,6,3.59846,3.1807,0.414095,"B1_vs_B2_peak_30767","B1_vs_B2","C-KD","ENSG00000132938.23"
"chr13",29466127,29466403,277,29466218,6,3.59846,3.1807,0.414095,"B1_vs_B2_peak_30768","B1_vs_B2","C-KD","ENSG00000132938.23"
"chr13",29467745,29468010,266,29467831,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_30769","B1_vs_B2","C-KD","ENSG00000132938.23"
"chr13",29472510,29472775,266,29472541,5,1.97771,2.13852,0,"B1_vs_B2_peak_30770","B1_vs_B2","C-KD","ENSG00000132938.23"
"chr13",29479524,29480442,919,29479717,6,3.80352,3.31752,0.470039,"B1_vs_B2_peak_30771","B1_vs_B2","C-KD","ENSG00000132938.23"
"chr13",29493148,29493530,383,29493379,5,2.95747,2.81858,0.0678765,"B1_vs_B2_peak_30772","B1_vs_B2","C-KD","ENSG00000132938.23"
"chr13",29496626,29497458,833,29497058,6,3.80352,3.31752,0.470039,"B1_vs_B2_peak_30773","B1_vs_B2","C-KD","ENSG00000132938.23"
"chr13",29512968,29513248,281,29513054,4,1.9763,2.17691,0,"B1_vs_B2_peak_30775","B1_vs_B2","C-KD","ENSG00000139514.14"
"chr13",29546991,29547681,691,29547324,21,3.19327,2.01258,0.186311,"B1_vs_B2_peak_30778","B1_vs_B2","C-KD","ENSG00000139514.14"
"chr13",29548507,29548953,447,29548734,9,3.08673,2.57608,0.114713,"B1_vs_B2_peak_30779","B1_vs_B2","C-KD","ENSG00000139514.14"
"chr13",29586803,29587088,286,29586926,9,5.53892,4.0968,1.45299,"B1_vs_B2_peak_30780","B1_vs_B2","C-KD","ENSG00000139514.14"
"chr13",29920956,29921281,326,29921039,6,2.89731,2.7079,0.0678765,"B1_vs_B2_peak_30793","B1_vs_B2","C-KD","ENSG00000224405.2"
"chr13",29925856,29926371,516,29926046,5,2.1193,2.2379,0,"B1_vs_B2_peak_30794","B1_vs_B2","C-KD","ENSG00000224405.2"
"chr13",30149719,30150016,298,30149791,4,2.24863,2.36966,0,"B1_vs_B2_peak_30808","B1_vs_B2","C-KD","ENSG00000232117.3"
"chr13",30153005,30153270,266,30153069,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_30809","B1_vs_B2","C-KD","ENSG00000232117.3"
"chr13",30158733,30159151,419,30159002,6,3.44818,3.07987,0.323048,"B1_vs_B2_peak_30811","B1_vs_B2","C-KD","ENSG00000232117.3"
"chr13",30312793,30313058,266,30312905,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_30820","B1_vs_B2","C-KD","ENSG00000309792.1"
"chr13",30334846,30336152,1307,30335107,6,3.80352,3.31752,0.470039,"B1_vs_B2_peak_30821","B1_vs_B2","C-KD","ENSG00000309792.1"
"chr13",30340418,30340683,266,30340534,7,3.24183,2.85136,0.206141,"B1_vs_B2_peak_30822","B1_vs_B2","C-KD","ENSG00000309792.1"
"chr13",30445694,30446049,356,30445835,15,3.05941,2.18583,0.112162,"B1_vs_B2_peak_30827","B1_vs_B2","C-KD","ENSG00000285840.3"
"chr13",30474472,30474792,321,30474691,4,2.07522,2.2474,0,"B1_vs_B2_peak_30830","B1_vs_B2","C-KD","ENSG00000285840.3"
"chr13",31214150,31214577,428,31214327,7,4.66863,3.79146,0.931067,"B1_vs_B2_peak_30865","B1_vs_B2","C-KD","ENSG00000187676.9"
"chr13",31227949,31228274,326,31228067,6,3.80352,3.31752,0.470039,"B1_vs_B2_peak_30866","B1_vs_B2","C-KD","ENSG00000187676.9"
"chr13",31264208,31264515,308,31264295,6,3.80352,3.31752,0.470039,"B1_vs_B2_peak_30867","B1_vs_B2","C-KD","ENSG00000187676.9"
"chr13",31278233,31278498,266,31278253,4,2.24863,2.36966,0,"B1_vs_B2_peak_30868","B1_vs_B2","C-KD","ENSG00000187676.9"
"chr13",32596330,32596598,269,32596385,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_30907","B1_vs_B2","C-KD","ENSG00000083642.20"
"chr13",32665330,32665776,447,32665522,4,2.24863,2.36966,0,"B1_vs_B2_peak_30908","B1_vs_B2","C-KD","ENSG00000083642.20"
"chr13",32669030,32669495,466,32669260,7,4.66863,3.79146,0.931067,"B1_vs_B2_peak_30909","B1_vs_B2","C-KD","ENSG00000083642.20"
"chr13",32714246,32714511,266,32714399,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_30910","B1_vs_B2","C-KD","ENSG00000083642.20"
"chr13",32724110,32724375,266,32724262,4,2.24863,2.36966,0,"B1_vs_B2_peak_30911","B1_vs_B2","C-KD","ENSG00000083642.20"
"chr13",32731628,32731943,316,32731729,14,2.64152,2.04922,0,"B1_vs_B2_peak_30912","B1_vs_B2","C-KD","ENSG00000083642.20"
"chr13",32736772,32737655,884,32737147,10,5.49248,3.92062,1.44214,"B1_vs_B2_peak_30913","B1_vs_B2","C-KD","ENSG00000083642.20"
"chr13",32737912,32738718,807,32738635,6,3.80352,3.31752,0.470039,"B1_vs_B2_peak_30914","B1_vs_B2","C-KD","ENSG00000083642.20"
"chr13",32772727,32772992,266,32772796,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_30915","B1_vs_B2","C-KD","ENSG00000083642.20"
"chr13",33016723,33016988,266,33016907,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_30926","B1_vs_B2","C-KD","ENSG00000133116.8"
"chr13",33132637,33133001,365,33132834,17,4.80863,2.80503,1.00701,"B1_vs_B2_peak_30931","B1_vs_B2","C-KD","ENSG00000133121.22"
"chr13",33136508,33136815,308,33136655,6,3.80352,3.31752,0.470039,"B1_vs_B2_peak_30932","B1_vs_B2","C-KD","ENSG00000133121.22"
"chr13",33168753,33169139,387,33168945,7,3.44319,2.98386,0.320943,"B1_vs_B2_peak_30934","B1_vs_B2","C-KD","ENSG00000133121.22"
"chr13",33187458,33188034,577,33187475,6,2.43669,2.39624,0,"B1_vs_B2_peak_30935","B1_vs_B2","C-KD","ENSG00000133121.22"
"chr13",33207590,33207899,310,33207666,9,4.34456,3.34081,0.801764,"B1_vs_B2_peak_30939","B1_vs_B2","C-KD","ENSG00000133121.22"
"chr13",33217931,33218198,268,33217964,6,2.43669,2.39624,0,"B1_vs_B2_peak_30940","B1_vs_B2","C-KD","ENSG00000133121.22"
"chr13",33219323,33219588,266,33219394,4,2.24863,2.36966,0,"B1_vs_B2_peak_30941","B1_vs_B2","C-KD","ENSG00000133121.22"
"chr13",33258592,33258857,266,33258646,4,2.24863,2.36966,0,"B1_vs_B2_peak_30943","B1_vs_B2","C-KD","ENSG00000133121.22"
"chr13",33284636,33285095,460,33285076,14,2.64152,2.04922,0,"B1_vs_B2_peak_30945","B1_vs_B2","C-KD","ENSG00000133121.22"
"chr13",33307764,33308029,266,33307993,5,1.97771,2.13852,0,"B1_vs_B2_peak_30947","B1_vs_B2","C-KD","ENSG00000133121.22"
"chr13",33326013,33326659,647,33326162,14,5.21076,3.25284,1.29766,"B1_vs_B2_peak_30948","B1_vs_B2","C-KD","ENSG00000133121.22"
"chr13",33560815,33561128,314,33560938,6,3.80352,3.31752,0.470039,"B1_vs_B2_peak_30952","B1_vs_B2","C-KD","ENSG00000230490.5"
"chr13",33570627,33570892,266,33570798,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_30953","B1_vs_B2","C-KD","ENSG00000230490.5"
"chr13",33649226,33649519,294,33649458,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_30955","B1_vs_B2","C-KD","ENSG00000230490.5"
"chr13",33723866,33724214,349,33724027,21,3.19327,2.01258,0.186311,"B1_vs_B2_peak_30958","B1_vs_B2","C-KD","ENSG00000288767.3"
"chr13",33739831,33740141,311,33740044,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_30959","B1_vs_B2","C-KD","ENSG00000288767.3"
"chr13",33931106,33931522,417,33931515,7,2.17129,2.1572,0,"B1_vs_B2_peak_30961","B1_vs_B2","C-KD","ENSG00000133119.14"
"chr13",34355137,34355402,266,34355395,4,2.24863,2.36966,0,"B1_vs_B2_peak_30969","B1_vs_B2","C-KD","ENSG00000271850.3"
"chr13",34385562,34385865,304,34385683,4,2.24863,2.36966,0,"B1_vs_B2_peak_30970","B1_vs_B2","C-KD","ENSG00000271850.3"
"chr13",34427924,34428189,266,34428128,4,2.24863,2.36966,0,"B1_vs_B2_peak_30971","B1_vs_B2","C-KD","ENSG00000271850.3"
"chr13",35080772,35081037,266,35080877,4,2.24863,2.36966,0,"B1_vs_B2_peak_30975","B1_vs_B2","C-KD","ENSG00000172915.20"
"chr13",35084124,35084467,344,35084260,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_30976","B1_vs_B2","C-KD","ENSG00000172915.20"
"chr13",35140329,35140712,384,35140593,4,1.79776,2.0484,0,"B1_vs_B2_peak_30978","B1_vs_B2","C-KD","ENSG00000172915.20"
"chr13",35147495,35147760,266,35147525,4,2.24863,2.36966,0,"B1_vs_B2_peak_30979","B1_vs_B2","C-KD","ENSG00000172915.20"
"chr13",35157174,35157468,295,35157219,8,2.70906,2.42685,0.0372868,"B1_vs_B2_peak_30980","B1_vs_B2","C-KD","ENSG00000172915.20"
"chr13",35164340,35164632,293,35164392,12,6.87869,4.45016,2.26571,"B1_vs_B2_peak_30981","B1_vs_B2","C-KD","ENSG00000172915.20"
"chr13",35249911,35250176,266,35250078,4,2.24863,2.36966,0,"B1_vs_B2_peak_30982","B1_vs_B2","C-KD","ENSG00000172915.20"
"chr13",35392322,35392724,403,35392551,9,3.69343,2.93983,0.470039,"B1_vs_B2_peak_30983","B1_vs_B2","C-KD","ENSG00000172915.20"
"chr13",35487288,35487687,400,35487464,5,1.97771,2.13852,0,"B1_vs_B2_peak_30985","B1_vs_B2","C-KD","ENSG00000172915.20"
"chr13",35507603,35508150,548,35508011,4,2.24863,2.36966,0,"B1_vs_B2_peak_30986","B1_vs_B2","C-KD","ENSG00000172915.20"
"chr13",35597953,35598568,616,35598176,9,5.53892,4.0968,1.45299,"B1_vs_B2_peak_30987","B1_vs_B2","C-KD","ENSG00000172915.20"
"chr13",35635151,35635416,266,35635211,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_30990","B1_vs_B2","C-KD","ENSG00000172915.20"
"chr13",35785091,35785643,553,35785403,4,2.24863,2.36966,0,"B1_vs_B2_peak_30998","B1_vs_B2","C-KD","ENSG00000133083.16"
"chr13",35797273,35797812,540,35797575,4,2.24863,2.36966,0,"B1_vs_B2_peak_30999","B1_vs_B2","C-KD","ENSG00000133083.16"
"chr13",35823345,35823610,266,35823379,4,2.1098,2.27193,0,"B1_vs_B2_peak_31000","B1_vs_B2","C-KD","ENSG00000133083.16"
"chr13",35842140,35842405,266,35842297,5,1.83363,2.03717,0,"B1_vs_B2_peak_31003","B1_vs_B2","C-KD","ENSG00000133083.16"
"chr13",35857016,35857341,326,35857187,8,4.47597,3.54751,0.876934,"B1_vs_B2_peak_31004","B1_vs_B2","C-KD","ENSG00000133083.16"
"chr13",35866777,35867075,299,35866990,6,3.80352,3.31752,0.470039,"B1_vs_B2_peak_31005","B1_vs_B2","C-KD","ENSG00000133083.16"
"chr13",35880813,35881465,653,35881244,11,4.30931,3.0913,0.774546,"B1_vs_B2_peak_31006","B1_vs_B2","C-KD","ENSG00000133083.16"
"chr13",35940348,35940692,345,35940490,4,2.24863,2.36966,0,"B1_vs_B2_peak_31008","B1_vs_B2","C-KD","ENSG00000133083.16"
"chr13",35972935,35973216,282,35973077,6,3.59846,3.1807,0.414095,"B1_vs_B2_peak_31009","B1_vs_B2","C-KD","ENSG00000133083.16"
"chr13",35984831,35985197,367,35984965,6,3.80352,3.31752,0.470039,"B1_vs_B2_peak_31010","B1_vs_B2","C-KD","ENSG00000133083.16"
"chr13",36047133,36047398,266,36047282,4,2.24863,2.36966,0,"B1_vs_B2_peak_31011","B1_vs_B2","C-KD","ENSG00000133083.16"
"chr13",36057143,36057408,266,36057260,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_31012","B1_vs_B2","C-KD","ENSG00000133083.16"
"chr13",36070844,36071109,266,36070996,4,2.24863,2.36966,0,"B1_vs_B2_peak_31013","B1_vs_B2","C-KD","ENSG00000133083.16"
"chr13",36078173,36078559,387,36078294,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_31014","B1_vs_B2","C-KD","ENSG00000133083.16"
"chr13",36858253,36858773,521,36858559,15,4.67669,2.9016,0.931067,"B1_vs_B2_peak_31036","B1_vs_B2","C-KD","ENSG00000120693.17"
"chr13",36862392,36863215,824,36862509,23,3.96428,2.19554,0.552919,"B1_vs_B2_peak_31037","B1_vs_B2","C-KD","ENSG00000120693.17"
"chr13",36910177,36910442,266,36910301,4,2.24863,2.36966,0,"B1_vs_B2_peak_31039","B1_vs_B2","C-KD","ENSG00000120693.17"
"chr13",37288056,37288625,570,37288256,21,6.04276,3.00552,1.75251,"B1_vs_B2_peak_31047","B1_vs_B2","C-KD","ENSG00000307651.1"
"chr13",37333666,37334003,338,37333823,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_31049","B1_vs_B2","C-KD","ENSG00000307651.1"
"chr13",37338555,37339079,525,37338820,12,3.08191,2.35755,0.114713,"B1_vs_B2_peak_31050","B1_vs_B2","C-KD","ENSG00000307651.1"
"chr13",37365027,37365379,353,37365240,6,3.80352,3.31752,0.470039,"B1_vs_B2_peak_31052","B1_vs_B2","C-KD","ENSG00000307651.1"
"chr13",37415446,37415924,479,37415535,4,2.24863,2.36966,0,"B1_vs_B2_peak_31054","B1_vs_B2","C-KD","ENSG00000307651.1"
"chr13",37417003,37417492,490,37417248,6,3.80352,3.31752,0.470039,"B1_vs_B2_peak_31055","B1_vs_B2","C-KD","ENSG00000307651.1"
"chr13",37427871,37428310,440,37428214,14,2.64152,2.04922,0,"B1_vs_B2_peak_31056","B1_vs_B2","C-KD","ENSG00000307651.1"
"chr13",37649366,37649631,266,37649530,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_31062","B1_vs_B2","C-KD","ENSG00000133107.16"
"chr13",37714205,37714470,266,37714379,4,2.1098,2.27193,0,"B1_vs_B2_peak_31063","B1_vs_B2","C-KD","ENSG00000133107.16"
"chr13",37714837,37715355,519,37715244,6,2.16686,2.21421,0,"B1_vs_B2_peak_31064","B1_vs_B2","C-KD","ENSG00000133107.16"
"chr13",38725972,38726237,266,38726102,4,2.24863,2.36966,0,"B1_vs_B2_peak_31089","B1_vs_B2","C-KD","ENSG00000150893.11"
"chr13",38756331,38756596,266,38756383,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_31090","B1_vs_B2","C-KD","ENSG00000150893.11"
"chr13",38762160,38762425,266,38762359,4,2.24863,2.36966,0,"B1_vs_B2_peak_31091","B1_vs_B2","C-KD","ENSG00000150893.11"
"chr13",38772974,38773239,266,38773045,4,2.24863,2.36966,0,"B1_vs_B2_peak_31092","B1_vs_B2","C-KD","ENSG00000150893.11"
"chr13",38855658,38856073,416,38855876,4,2.24863,2.36966,0,"B1_vs_B2_peak_31093","B1_vs_B2","C-KD","ENSG00000150893.11"
"chr13",39016622,39016953,332,39016832,10,3.9089,2.96614,0.535219,"B1_vs_B2_peak_31098","B1_vs_B2","C-KD","ENSG00000120685.21"
"chr13",39036673,39036938,266,39036810,9,2.62332,2.30513,0,"B1_vs_B2_peak_31099","B1_vs_B2","C-KD","ENSG00000120685.21"
"chr13",39263513,39263778,266,39263584,10,2.67796,2.27156,0.0215543,"B1_vs_B2_peak_31104","B1_vs_B2","C-KD","ENSG00000183722.10"
"chr13",39264419,39264714,296,39264624,8,5.58339,4.26539,1.45299,"B1_vs_B2_peak_31105","B1_vs_B2","C-KD","ENSG00000183722.10"
"chr13",39483421,39483686,266,39483521,5,1.97771,2.13852,0,"B1_vs_B2_peak_31110","B1_vs_B2","C-KD","ENSG00000183722.10"
"chr13",39494380,39494645,266,39494589,8,2.31009,2.1834,0,"B1_vs_B2_peak_31111","B1_vs_B2","C-KD","ENSG00000183722.10"
"chr13",40083962,40084233,272,40084032,13,2.8332,2.18169,0.0678765,"B1_vs_B2_peak_31133","B1_vs_B2","C-KD","ENSG00000215483.13"
"chr13",40130464,40131181,718,40131018,6,3.59846,3.1807,0.414095,"B1_vs_B2_peak_31134","B1_vs_B2","C-KD","ENSG00000215483.13"
"chr13",40271954,40272484,531,40272110,17,3.96748,2.45906,0.552919,"B1_vs_B2_peak_31137","B1_vs_B2","C-KD","ENSG00000215483.13"
"chr13",40279220,40279485,266,40279299,4,2.24863,2.36966,0,"B1_vs_B2_peak_31138","B1_vs_B2","C-KD","ENSG00000215483.13"
"chr13",40335541,40335918,378,40335715,10,4.77302,3.47947,0.988272,"B1_vs_B2_peak_31139","B1_vs_B2","C-KD","ENSG00000215483.13"
"chr13",40362421,40362686,266,40362592,5,2.82244,2.72631,0.0678765,"B1_vs_B2_peak_31141","B1_vs_B2","C-KD","ENSG00000215483.13"
"chr13",40495673,40496032,360,40495781,9,4.70099,3.5642,0.931067,"B1_vs_B2_peak_31144","B1_vs_B2","C-KD","ENSG00000215483.13"
"chr13",40550013,40550646,634,40550180,7,3.24183,2.85136,0.206141,"B1_vs_B2_peak_31146","B1_vs_B2","C-KD","ENSG00000288542.1"
"chr13",40589240,40589585,346,40589488,9,4.70099,3.5642,0.931067,"B1_vs_B2_peak_31151","B1_vs_B2","C-KD","ENSG00000288542.1"
"chr13",40589913,40590282,370,40590139,9,4.91078,3.69672,1.0853,"B1_vs_B2_peak_31152","B1_vs_B2","C-KD","ENSG00000288542.1"
"chr13",40592549,40592847,299,40592781,5,2.65678,2.61229,0.00405961,"B1_vs_B2_peak_31153","B1_vs_B2","C-KD","ENSG00000288542.1"
"chr13",40935733,40935998,266,40935918,4,2.24863,2.36966,0,"B1_vs_B2_peak_31168","B1_vs_B2","C-KD","ENSG00000120690.18"
"chr13",40946602,40947050,449,40946699,4,1.94485,2.15438,0,"B1_vs_B2_peak_31169","B1_vs_B2","C-KD","ENSG00000120690.18"
"chr13",40977298,40977659,362,40977441,12,5.25325,3.50544,1.29766,"B1_vs_B2_peak_31171","B1_vs_B2","C-KD","ENSG00000120690.18"
"chr13",40983323,40983601,279,40983567,15,3.05941,2.18583,0.112162,"B1_vs_B2_peak_31172","B1_vs_B2","C-KD","ENSG00000120690.18"
"chr13",40992821,40993123,303,40992878,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_31173","B1_vs_B2","C-KD","ENSG00000120690.18"
"chr13",41059451,41059837,387,41059644,16,3.5606,2.34676,0.408579,"B1_vs_B2_peak_31175","B1_vs_B2","C-KD","ENSG00000120690.18"
"chr13",41074675,41075727,1053,41075557,12,5.25325,3.50544,1.29766,"B1_vs_B2_peak_31176","B1_vs_B2","C-KD","ENSG00000120688.10"
"chr13",41245131,41245503,373,41245324,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_31178","B1_vs_B2","C-KD","ENSG00000278390.8"
"chr13",41328038,41328695,658,41328547,5,2.82244,2.72631,0.0678765,"B1_vs_B2_peak_31179","B1_vs_B2","C-KD","ENSG00000172766.20"
"chr13",41345645,41346230,586,41346153,6,1.93436,2.05788,0,"B1_vs_B2_peak_31180","B1_vs_B2","C-KD","ENSG00000172766.20"
"chr13",41652816,41653100,285,41652988,6,3.49713,3.11276,0.363408,"B1_vs_B2_peak_31193","B1_vs_B2","C-KD","ENSG00000102763.19"
"chr13",41739775,41740229,455,41739886,5,1.97771,2.13852,0,"B1_vs_B2_peak_31195","B1_vs_B2","C-KD","ENSG00000102763.19"
"chr13",41767887,41768743,857,41768087,7,4.66863,3.79146,0.931067,"B1_vs_B2_peak_31196","B1_vs_B2","C-KD","ENSG00000102763.19"
"chr13",41833976,41834288,313,41834163,7,3.24183,2.85136,0.206141,"B1_vs_B2_peak_31197","B1_vs_B2","C-KD","ENSG00000102763.19"
"chr13",41905681,41906110,430,41905738,7,2.17129,2.1572,0,"B1_vs_B2_peak_31198","B1_vs_B2","C-KD","ENSG00000102763.19"
"chr13",41930749,41931014,266,41930771,4,2.24863,2.36966,0,"B1_vs_B2_peak_31199","B1_vs_B2","C-KD","ENSG00000102763.19"
"chr13",41959928,41960193,266,41960123,4,2.24863,2.36966,0,"B1_vs_B2_peak_31200","B1_vs_B2","C-KD","ENSG00000102763.19"
"chr13",42110572,42111436,865,42110817,13,10.3134,6.36139,4.63683,"B1_vs_B2_peak_31205","B1_vs_B2","C-KD","ENSG00000102780.18"
"chr13",42149322,42149604,283,42149415,8,2.70906,2.42685,0.0372868,"B1_vs_B2_peak_31206","B1_vs_B2","C-KD","ENSG00000102780.18"
"chr13",42575167,42575487,321,42575311,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_31215","B1_vs_B2","C-KD","ENSG00000120659.16"
"chr13",43023222,43023892,671,43023739,21,5.13593,2.67552,1.24581,"B1_vs_B2_peak_31229","B1_vs_B2","C-KD","ENSG00000120675.7"
"chr13",43049334,43049685,352,43049519,7,2.17129,2.1572,0,"B1_vs_B2_peak_31230","B1_vs_B2","C-KD","ENSG00000120675.7"
"chr13",43054962,43055432,471,43055077,9,2.83129,2.426,0.0678765,"B1_vs_B2_peak_31231","B1_vs_B2","C-KD","ENSG00000120675.7"
"chr13",43075045,43075425,381,43075254,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_31232","B1_vs_B2","C-KD","ENSG00000120675.7"
"chr13",43095469,43095906,438,43095858,7,2.02012,2.06087,0,"B1_vs_B2_peak_31233","B1_vs_B2","C-KD","ENSG00000120675.7"
"chr13",43096364,43097013,650,43096520,10,3.39108,2.6686,0.2966,"B1_vs_B2_peak_31234","B1_vs_B2","C-KD","ENSG00000120675.7"
"chr13",43107764,43108136,373,43107916,5,2.82244,2.72631,0.0678765,"B1_vs_B2_peak_31235","B1_vs_B2","C-KD","ENSG00000120675.7"
"chr13",43303057,43303791,735,43303283,14,4.1179,2.72025,0.638443,"B1_vs_B2_peak_31239","B1_vs_B2","C-KD","ENSG00000120658.15"
"chr13",43461520,43461785,266,43461742,4,2.24863,2.36966,0,"B1_vs_B2_peak_31243","B1_vs_B2","C-KD","ENSG00000120658.15"
"chr13",43472025,43472290,266,43472184,6,3.13359,2.86776,0.139169,"B1_vs_B2_peak_31244","B1_vs_B2","C-KD","ENSG00000120658.15"
"chr13",43524513,43524778,266,43524602,4,2.24863,2.36966,0,"B1_vs_B2_peak_31245","B1_vs_B2","C-KD","ENSG00000120658.15"
"chr13",43632370,43632733,364,43632614,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_31246","B1_vs_B2","C-KD","ENSG00000120658.15"
"chr13",43685036,43685301,266,43685156,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_31247","B1_vs_B2","C-KD","ENSG00000120658.15"
"chr13",43736417,43736682,266,43736549,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_31248","B1_vs_B2","C-KD","ENSG00000120658.15"
"chr13",43755165,43755439,275,43755315,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_31250","B1_vs_B2","C-KD","ENSG00000120658.15"
"chr13",43937619,43938174,556,43937754,6,3.75967,3.28835,0.470039,"B1_vs_B2_peak_31254","B1_vs_B2","C-KD","ENSG00000281883.1"
"chr13",43944121,43944386,266,43944304,4,2.24863,2.36966,0,"B1_vs_B2_peak_31255","B1_vs_B2","C-KD","ENSG00000281883.1"
