"chr","start","end","length","abs_summit","pileup","X.log10.pvalue.","fold_enrichment","X.log10.qvalue.","name","sample","group","GENE_ID"
"chr14",101828322,101828581,260,101828331,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_7698","B2_vs_B1","KD-C","ENSG00000078304.21"
"chr14",102153802,102154061,260,102153837,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_7700","B2_vs_B1","KD-C","ENSG00000140153.19"
"chr14",102168881,102169203,323,102168884,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_7701","B2_vs_B1","KD-C","ENSG00000140153.19"
"chr14",102215090,102215415,326,102215304,4.51,1.6667,2.15398,0,"B2_vs_B1_peak_7702","B2_vs_B1","KD-C","ENSG00000140153.19"
"chr14",102248165,102248710,546,102248253,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_7703","B2_vs_B1","KD-C","ENSG00000080823.24"
"chr14",102335831,102336235,405,102336038,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_7704","B2_vs_B1","KD-C","ENSG00000022976.17"
"chr14",102373774,102374082,309,102373946,6.32,3.86352,3.51078,0,"B2_vs_B1_peak_7705","B2_vs_B1","KD-C","ENSG00000196663.17"
"chr14",102584200,102584535,336,102584350,5.42,2.65158,2.79002,0,"B2_vs_B1_peak_7706","B2_vs_B1","KD-C","ENSG00000259230.2"
"chr14",102606209,102606468,260,102606380,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_7707","B2_vs_B1","KD-C","ENSG00000089902.11"
"chr14",102628821,102629296,476,102629156,15.35,3.2932,2.33547,0,"B2_vs_B1_peak_7708","B2_vs_B1","KD-C","ENSG00000089902.11"
"chr14",103600029,103600288,260,103600189,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_7715","B2_vs_B1","KD-C","ENSG00000126214.23"
"chr14",103630918,103631325,408,103630947,5.42,1.70715,2.08345,0,"B2_vs_B1_peak_7717","B2_vs_B1","KD-C","ENSG00000126214.23"
"chr14",103647386,103647783,398,103647620,5.42,3.03029,3.06742,0,"B2_vs_B1_peak_7718","B2_vs_B1","KD-C","ENSG00000126214.23"
"chr14",103837138,103837478,341,103837268,6.32,2.2537,2.37658,0,"B2_vs_B1_peak_7719","B2_vs_B1","KD-C","ENSG00000088808.19"
"chr14",104086200,104086459,260,104086382,3.61,1.44722,2.07532,0,"B2_vs_B1_peak_7721","B2_vs_B1","KD-C","ENSG00000166183.17"
"chr14",104109170,104109728,559,104109475,6.32,2.34354,2.43996,0,"B2_vs_B1_peak_7722","B2_vs_B1","KD-C","ENSG00000166183.17"
"chr14",104139399,104139739,341,104139498,6.32,2.34354,2.43996,0,"B2_vs_B1_peak_7723","B2_vs_B1","KD-C","ENSG00000066735.17"
"chr14",104546320,104546610,291,104546568,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_7725","B2_vs_B1","KD-C","ENSG00000258986.7"
"chr14",104560028,104560427,400,104560250,6.32,3.86352,3.51078,0,"B2_vs_B1_peak_7726","B2_vs_B1","KD-C","ENSG00000258986.7"
"chr14",104581128,104581564,437,104581429,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_7727","B2_vs_B1","KD-C","ENSG00000258986.7"
"chr14",104933191,104933938,748,104933544,11.74,2.26336,2.12282,0,"B2_vs_B1_peak_7729","B2_vs_B1","KD-C","ENSG00000166428.15"
"chr14",104942601,104943237,637,104942714,5.42,1.78085,2.13901,0,"B2_vs_B1_peak_7730","B2_vs_B1","KD-C","ENSG00000185567.7"
"chr14",105037390,105037649,260,105037430,6.32,3.86352,3.51078,0,"B2_vs_B1_peak_7732","B2_vs_B1","KD-C","ENSG00000257556.5"
"chr14",105163399,105163844,446,105163616,7.22,1.92429,2.05568,0,"B2_vs_B1_peak_7734","B2_vs_B1","KD-C","ENSG00000184916.10"
"chr14",105230906,105231555,650,105231371,6.32,1.99083,2.19158,0,"B2_vs_B1_peak_7736","B2_vs_B1","KD-C","ENSG00000185024.19"
"chr14",105232343,105233302,960,105232771,13.54,5.27772,3.52975,0.535037,"B2_vs_B1_peak_7737","B2_vs_B1","KD-C","ENSG00000185024.19"
"chr14",105239278,105239732,455,105239535,10.83,5.46037,4.19648,0.670553,"B2_vs_B1_peak_7738","B2_vs_B1","KD-C","ENSG00000185024.19"
"chr14",105404522,105405035,514,105404901,7.22,2.85371,2.66971,0,"B2_vs_B1_peak_7739","B2_vs_B1","KD-C","ENSG00000226174.8"
"chr14",105459188,105459880,693,105459391,8.13,4.42675,3.56467,0.0950093,"B2_vs_B1_peak_7740","B2_vs_B1","KD-C","ENSG00000182979.19"
"chr15",20306612,20306961,350,20306866,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_7832","B2_vs_B1","KD-C","ENSG00000287122.2"
"chr15",22887218,22887660,443,22887552,7.22,3.21978,2.91586,0,"B2_vs_B1_peak_7838","B2_vs_B1","KD-C","ENSG00000273749.6"
"chr15",25185764,25186253,490,25185820,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_7841","B2_vs_B1","KD-C","ENSG00000224078.16"
"chr15",25359317,25359576,260,25359418,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_7842","B2_vs_B1","KD-C","ENSG00000224078.16"
"chr15",25758023,25758386,364,25758204,9.93,2.95763,2.73281,0,"B2_vs_B1_peak_7844","B2_vs_B1","KD-C","ENSG00000206190.13"
"chr15",27033523,27033824,302,27033576,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_7847","B2_vs_B1","KD-C","ENSG00000182256.13"
"chr15",27073911,27074208,298,27074101,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_7848","B2_vs_B1","KD-C","ENSG00000182256.13"
"chr15",28903857,28904116,260,28904108,8.13,2.41987,2.28139,0,"B2_vs_B1_peak_7855","B2_vs_B1","KD-C","ENSG00000034053.16"
"chr15",28961090,28961349,260,28961146,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_7856","B2_vs_B1","KD-C","ENSG00000034053.16"
"chr15",28984885,28985215,331,28985052,10.83,4.06191,3.28724,0,"B2_vs_B1_peak_7857","B2_vs_B1","KD-C","ENSG00000034053.16"
"chr15",29063090,29063636,547,29063475,8.13,5.66288,4.37683,0.716457,"B2_vs_B1_peak_7858","B2_vs_B1","KD-C","ENSG00000034053.16"
"chr15",29680563,29680851,289,29680657,7.22,2.9599,2.74091,0,"B2_vs_B1_peak_7859","B2_vs_B1","KD-C","ENSG00000256802.4"
"chr15",29843667,29844071,405,29843863,7.22,1.92429,2.05568,0,"B2_vs_B1_peak_7860","B2_vs_B1","KD-C","ENSG00000104067.18"
"chr15",30706218,30706477,260,30706420,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_7863","B2_vs_B1","KD-C","ENSG00000284906.3"
"chr15",32879666,32880028,363,32880012,6.32,1.99083,2.19158,0,"B2_vs_B1_peak_7873","B2_vs_B1","KD-C","ENSG00000248905.10"
"chr15",33098118,33098443,326,33098304,8.13,2.41987,2.28139,0,"B2_vs_B1_peak_7874","B2_vs_B1","KD-C","ENSG00000248905.10"
"chr15",33894308,33894795,488,33894564,7.22,2.9599,2.74091,0,"B2_vs_B1_peak_7883","B2_vs_B1","KD-C","ENSG00000169857.10"
"chr15",33938527,33938786,260,33938743,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_7884","B2_vs_B1","KD-C","ENSG00000169857.10"
"chr15",34693391,34693787,397,34693539,9.93,4.67225,3.87632,0.188214,"B2_vs_B1_peak_7887","B2_vs_B1","KD-C","ENSG00000294065.1"
"chr15",34882330,34882589,260,34882535,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_7888","B2_vs_B1","KD-C","ENSG00000021776.12"
"chr15",34949600,34949875,276,34949718,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_7889","B2_vs_B1","KD-C","ENSG00000021776.12"
"chr15",35764742,35765001,260,35764942,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_7893","B2_vs_B1","KD-C","ENSG00000248079.5"
"chr15",36088714,36089008,295,36088825,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_7894","B2_vs_B1","KD-C","ENSG00000259639.7"
"chr15",36133823,36134082,260,36133998,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_7895","B2_vs_B1","KD-C","ENSG00000259639.7"
"chr15",36197825,36198084,260,36197941,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_7896","B2_vs_B1","KD-C","ENSG00000259639.7"
"chr15",36350767,36351043,277,36350966,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_7897","B2_vs_B1","KD-C","ENSG00000301624.1"
"chr15",36749617,36750033,417,36749823,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_7899","B2_vs_B1","KD-C","ENSG00000186073.15"
"chr15",36774118,36774386,269,36774259,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_7900","B2_vs_B1","KD-C","ENSG00000186073.15"
"chr15",36976197,36976456,260,36976287,7.22,4.73836,3.94381,0.188214,"B2_vs_B1_peak_7902","B2_vs_B1","KD-C","ENSG00000134138.23"
"chr15",37929934,37930379,446,37930150,6.32,3.86352,3.51078,0,"B2_vs_B1_peak_7905","B2_vs_B1","KD-C","ENSG00000300563.1"
"chr15",38201703,38202117,415,38201955,9.03,2.95763,2.5071,0,"B2_vs_B1_peak_7906","B2_vs_B1","KD-C","ENSG00000259380.7"
"chr15",38620591,38620990,400,38620755,7.22,4.73836,3.94381,0.188214,"B2_vs_B1_peak_7910","B2_vs_B1","KD-C","ENSG00000175779.6"
"chr15",38721797,38722168,372,38722024,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_7911","B2_vs_B1","KD-C","ENSG00000175779.6"
"chr15",38783396,38783655,260,38783595,5.42,1.78085,2.13901,0,"B2_vs_B1_peak_7912","B2_vs_B1","KD-C","ENSG00000175779.6"
"chr15",38866852,38867225,374,38867040,4.51,1.97212,2.39748,0,"B2_vs_B1_peak_7913","B2_vs_B1","KD-C","ENSG00000175779.6"
"chr15",38890704,38890982,279,38890944,4.51,1.97212,2.39748,0,"B2_vs_B1_peak_7914","B2_vs_B1","KD-C","ENSG00000175779.6"
"chr15",38908111,38908370,260,38908253,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_7915","B2_vs_B1","KD-C","ENSG00000175779.6"
"chr15",39054347,39054731,385,39054590,11.74,2.26336,2.12282,0,"B2_vs_B1_peak_7916","B2_vs_B1","KD-C","ENSG00000175779.6"
"chr15",39195878,39196145,268,39195956,6.32,2.56395,2.5957,0,"B2_vs_B1_peak_7917","B2_vs_B1","KD-C","ENSG00000259345.8"
"chr15",39282052,39282311,260,39282101,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_7918","B2_vs_B1","KD-C","ENSG00000259345.8"
"chr15",39323706,39323965,260,39323782,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_7919","B2_vs_B1","KD-C","ENSG00000259345.8"
"chr15",39389572,39389831,260,39389660,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_7920","B2_vs_B1","KD-C","ENSG00000259345.8"
"chr15",39640661,39641092,432,39640913,6.32,3.86352,3.51078,0,"B2_vs_B1_peak_7922","B2_vs_B1","KD-C","ENSG00000150667.9"
"chr15",41863531,41863790,260,41863571,4.51,2.11678,2.51102,0,"B2_vs_B1_peak_7929","B2_vs_B1","KD-C","ENSG00000137877.10"
"chr15",41871120,41871379,260,41871210,7.22,2.9599,2.74091,0,"B2_vs_B1_peak_7930","B2_vs_B1","KD-C","ENSG00000137877.10"
"chr15",42035180,42035439,260,42035396,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_7932","B2_vs_B1","KD-C","ENSG00000188089.14"
"chr15",42166460,42166719,260,42166666,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_7934","B2_vs_B1","KD-C","ENSG00000166887.17"
"chr15",42994226,42994485,260,42994344,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_7936","B2_vs_B1","KD-C","ENSG00000159459.13"
"chr15",43019824,43020083,260,43019977,6.32,3.86352,3.51078,0,"B2_vs_B1_peak_7937","B2_vs_B1","KD-C","ENSG00000159459.13"
"chr15",43431218,43431488,271,43431248,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_7938","B2_vs_B1","KD-C","ENSG00000067369.15"
"chr15",43616634,43617012,379,43616666,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_7940","B2_vs_B1","KD-C","ENSG00000242866.10"
"chr15",44568759,44569018,260,44568929,3.61,1.41927,2.05132,0,"B2_vs_B1_peak_7948","B2_vs_B1","KD-C","ENSG00000104133.17"
"chr15",45718460,45718719,260,45718539,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_7957","B2_vs_B1","KD-C","ENSG00000259200.3"
"chr15",45913046,45913339,294,45913231,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_7958","B2_vs_B1","KD-C","ENSG00000259200.3"
"chr15",46413835,46414094,260,46413986,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_7960","B2_vs_B1","KD-C","ENSG00000287704.3"
"chr15",46798655,46798914,260,46798750,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_7961","B2_vs_B1","KD-C","ENSG00000287704.3"
"chr15",47374263,47374522,260,47374475,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_7963","B2_vs_B1","KD-C","ENSG00000137872.18"
"chr15",47395977,47396236,260,47396142,3.61,1.60825,2.21171,0,"B2_vs_B1_peak_7964","B2_vs_B1","KD-C","ENSG00000137872.18"
"chr15",47398266,47398531,266,47398393,9.03,2.08979,2.00568,0,"B2_vs_B1_peak_7965","B2_vs_B1","KD-C","ENSG00000137872.18"
"chr15",47420333,47420662,330,47420538,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_7966","B2_vs_B1","KD-C","ENSG00000137872.18"
"chr15",47523629,47524352,724,47523826,9.03,4.33257,3.3428,0.0308892,"B2_vs_B1_peak_7967","B2_vs_B1","KD-C","ENSG00000137872.18"
"chr15",47650403,47650662,260,47650467,6.32,3.86352,3.51078,0,"B2_vs_B1_peak_7968","B2_vs_B1","KD-C","ENSG00000137872.18"
"chr15",47676703,47676962,260,47676885,5.42,1.78085,2.13901,0,"B2_vs_B1_peak_7969","B2_vs_B1","KD-C","ENSG00000137872.18"
"chr15",47678161,47678420,260,47678303,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_7970","B2_vs_B1","KD-C","ENSG00000137872.18"
"chr15",47724131,47724555,425,47724471,6.32,2.93642,2.85933,0,"B2_vs_B1_peak_7971","B2_vs_B1","KD-C","ENSG00000137872.18"
"chr15",48541916,48542212,297,48542055,6.32,3.2942,3.11219,0,"B2_vs_B1_peak_7975","B2_vs_B1","KD-C","ENSG00000166147.16"
"chr15",48578820,48579213,394,48579044,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_7976","B2_vs_B1","KD-C","ENSG00000166147.16"
"chr15",48637255,48637514,260,48637340,5.42,2.69479,2.82192,0,"B2_vs_B1_peak_7977","B2_vs_B1","KD-C","ENSG00000166147.16"
"chr15",49351748,49352116,369,49351900,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_7979","B2_vs_B1","KD-C","ENSG00000156958.16"
"chr15",49984397,49984656,260,49984471,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_7982","B2_vs_B1","KD-C","ENSG00000104043.16"
"chr15",50049456,50049749,294,50049594,6.32,3.86352,3.51078,0,"B2_vs_B1_peak_7983","B2_vs_B1","KD-C","ENSG00000104043.16"
"chr15",50114199,50114511,313,50114342,4.51,1.6667,2.15398,0,"B2_vs_B1_peak_7984","B2_vs_B1","KD-C","ENSG00000104043.16"
"chr15",50114660,50114919,260,50114886,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_7985","B2_vs_B1","KD-C","ENSG00000104043.16"
"chr15",50231057,50231322,266,50231076,6.32,3.86352,3.51078,0,"B2_vs_B1_peak_7986","B2_vs_B1","KD-C","ENSG00000140284.12"
"chr15",50260980,50261367,388,50261144,8.13,4.42675,3.56467,0.0950093,"B2_vs_B1_peak_7988","B2_vs_B1","KD-C","ENSG00000140287.12"
"chr15",50627346,50627614,269,50627494,7.22,1.92429,2.05568,0,"B2_vs_B1_peak_7989","B2_vs_B1","KD-C","ENSG00000092439.16"
"chr15",51155736,51156258,523,51155867,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_7991","B2_vs_B1","KD-C","ENSG00000259240.2"
"chr15",51186156,51186415,260,51186272,7.22,2.48504,2.42415,0,"B2_vs_B1_peak_7992","B2_vs_B1","KD-C","ENSG00000259240.2"
"chr15",51234694,51234953,260,51234896,3.61,1.60825,2.21171,0,"B2_vs_B1_peak_7993","B2_vs_B1","KD-C","ENSG00000259240.2"
"chr15",51286219,51286516,298,51286467,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_7994","B2_vs_B1","KD-C","ENSG00000259240.2"
"chr15",51916504,51916763,260,51916668,5.42,1.78085,2.13901,0,"B2_vs_B1_peak_7997","B2_vs_B1","KD-C","ENSG00000138594.15"
"chr15",51953742,51954094,353,51953918,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_7998","B2_vs_B1","KD-C","ENSG00000166477.14"
"chr15",51957484,51957743,260,51957496,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_7999","B2_vs_B1","KD-C","ENSG00000166477.14"
"chr15",52011918,52012215,298,52012044,6.32,2.56395,2.5957,0,"B2_vs_B1_peak_8000","B2_vs_B1","KD-C","ENSG00000069956.15"
"chr15",52151485,52151744,260,52151518,9.03,2.95763,2.5071,0,"B2_vs_B1_peak_8001","B2_vs_B1","KD-C","ENSG00000069966.19"
"chr15",52171904,52172229,326,52172001,7.22,3.65712,3.212,0,"B2_vs_B1_peak_8002","B2_vs_B1","KD-C","ENSG00000069966.19"
"chr15",52345413,52345765,353,52345651,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_8004","B2_vs_B1","KD-C","ENSG00000197535.16"
"chr15",52387420,52387679,260,52387609,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_8005","B2_vs_B1","KD-C","ENSG00000197535.16"
"chr15",52479226,52479485,260,52479392,4.51,1.84128,2.29376,0,"B2_vs_B1_peak_8006","B2_vs_B1","KD-C","ENSG00000197535.16"
"chr15",52528681,52528984,304,52528818,13.54,3.15615,2.42376,0,"B2_vs_B1_peak_8007","B2_vs_B1","KD-C","ENSG00000197535.16"
"chr15",52582973,52583232,260,52583182,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_8009","B2_vs_B1","KD-C","ENSG00000260618.1"
"chr15",52810901,52811345,445,52811026,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_8010","B2_vs_B1","KD-C","ENSG00000259237.3"
"chr15",52865526,52865785,260,52865585,5.42,2.65158,2.79002,0,"B2_vs_B1_peak_8011","B2_vs_B1","KD-C","ENSG00000259237.3"
"chr15",52878283,52878590,308,52878378,9.03,6.6321,4.80985,1.27244,"B2_vs_B1_peak_8012","B2_vs_B1","KD-C","ENSG00000259237.3"
"chr15",53184749,53185008,260,53184879,6.32,2.34354,2.43996,0,"B2_vs_B1_peak_8013","B2_vs_B1","KD-C","ENSG00000259237.3"
"chr15",55256172,55256431,260,55256258,7.22,4.19197,3.57509,0,"B2_vs_B1_peak_8018","B2_vs_B1","KD-C","ENSG00000069974.18"
"chr15",55276395,55276773,379,55276560,4.51,2.04258,2.45293,0,"B2_vs_B1_peak_8019","B2_vs_B1","KD-C","ENSG00000069974.18"
"chr15",55859610,55859869,260,55859743,4.51,2.04258,2.45293,0,"B2_vs_B1_peak_8023","B2_vs_B1","KD-C","ENSG00000069869.18"
"chr15",55942523,55942782,260,55942679,6.32,2.2537,2.37658,0,"B2_vs_B1_peak_8024","B2_vs_B1","KD-C","ENSG00000069869.18"
"chr15",56152064,56152323,260,56152101,3.61,1.60825,2.21171,0,"B2_vs_B1_peak_8026","B2_vs_B1","KD-C","ENSG00000181827.17"
"chr15",57236173,57236473,301,57236278,8.13,3.62443,3.04185,0,"B2_vs_B1_peak_8028","B2_vs_B1","KD-C","ENSG00000140262.19"
"chr15",57423201,57423797,597,57423513,7.22,4.19197,3.57509,0,"B2_vs_B1_peak_8031","B2_vs_B1","KD-C","ENSG00000128849.12"
"chr15",57433402,57433760,359,57433546,5.42,2.7845,2.88795,0,"B2_vs_B1_peak_8032","B2_vs_B1","KD-C","ENSG00000128849.12"
"chr15",57477354,57477750,397,57477613,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_8033","B2_vs_B1","KD-C","ENSG00000128849.12"
"chr15",57696110,57696369,260,57696297,7.22,2.9599,2.74091,0,"B2_vs_B1_peak_8034","B2_vs_B1","KD-C","ENSG00000137878.18"
"chr15",58005681,58006013,333,58005882,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_8037","B2_vs_B1","KD-C","ENSG00000128918.16"
"chr15",58221604,58221946,343,58221714,9.93,4.33257,3.64374,0.0308892,"B2_vs_B1_peak_8038","B2_vs_B1","KD-C","ENSG00000128918.16"
"chr15",58249827,58250210,384,58249828,5.42,1.78085,2.13901,0,"B2_vs_B1_peak_8039","B2_vs_B1","KD-C","ENSG00000128918.16"
"chr15",58323895,58324154,260,58324088,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_8040","B2_vs_B1","KD-C","ENSG00000128918.16"
"chr15",58419596,58419927,332,58419624,4.51,1.97212,2.39748,0,"B2_vs_B1_peak_8041","B2_vs_B1","KD-C","ENSG00000128918.16"
"chr15",58492644,58492903,260,58492741,3.61,1.60825,2.21171,0,"B2_vs_B1_peak_8042","B2_vs_B1","KD-C","ENSG00000128918.16"
"chr15",58547097,58547358,262,58547185,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_8043","B2_vs_B1","KD-C","ENSG00000166035.12"
"chr15",58883961,58884220,260,58884168,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_8047","B2_vs_B1","KD-C","ENSG00000157450.17"
"chr15",58976070,58976329,260,58976187,7.22,4.19197,3.57509,0,"B2_vs_B1_peak_8048","B2_vs_B1","KD-C","ENSG00000157450.17"
"chr15",59022395,59022704,310,59022484,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_8049","B2_vs_B1","KD-C","ENSG00000157450.17"
"chr15",59039575,59039958,384,59039719,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_8050","B2_vs_B1","KD-C","ENSG00000157450.17"
"chr15",59056803,59057062,260,59056992,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_8051","B2_vs_B1","KD-C","ENSG00000157450.17"
"chr15",59218068,59218327,260,59218282,7.22,2.9599,2.74091,0,"B2_vs_B1_peak_8052","B2_vs_B1","KD-C","ENSG00000157483.10"
"chr15",60794530,60794848,319,60794645,6.32,2.34354,2.43996,0,"B2_vs_B1_peak_8057","B2_vs_B1","KD-C","ENSG00000069667.16"
"chr15",61005798,61006057,260,61006003,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_8058","B2_vs_B1","KD-C","ENSG00000069667.16"
"chr15",61630661,61630920,260,61630765,3.61,1.60825,2.21171,0,"B2_vs_B1_peak_8059","B2_vs_B1","KD-C","ENSG00000259675.5"
"chr15",62469831,62470225,395,62470004,18.96,3.18684,2.21774,0,"B2_vs_B1_peak_8061","B2_vs_B1","KD-C","ENSG00000171914.18"
"chr15",62562293,62562552,260,62562301,5.42,2.2705,2.50665,0,"B2_vs_B1_peak_8062","B2_vs_B1","KD-C","ENSG00000171914.18"
"chr15",62794068,62794327,260,62794286,9.93,2.83332,2.65321,0,"B2_vs_B1_peak_8063","B2_vs_B1","KD-C","ENSG00000171914.18"
"chr15",64180300,64180604,305,64180418,6.32,3.86352,3.51078,0,"B2_vs_B1_peak_8073","B2_vs_B1","KD-C","ENSG00000169118.19"
"chr15",64228555,64228814,260,64228723,6.32,3.86352,3.51078,0,"B2_vs_B1_peak_8074","B2_vs_B1","KD-C","ENSG00000169118.19"
"chr15",64501671,64501930,260,64501848,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_8075","B2_vs_B1","KD-C","ENSG00000180357.11"
"chr15",65225640,65225899,260,65225829,4.51,2.07919,2.48164,0,"B2_vs_B1_peak_8078","B2_vs_B1","KD-C","ENSG00000299580.1"
"chr15",65239587,65239846,260,65239805,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_8079","B2_vs_B1","KD-C","ENSG00000299580.1"
"chr15",65250901,65251160,260,65251156,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_8080","B2_vs_B1","KD-C","ENSG00000299580.1"
"chr15",66166664,66166923,260,66166797,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_8086","B2_vs_B1","KD-C","ENSG00000157890.20"
"chr15",66450491,66450750,260,66450718,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_8087","B2_vs_B1","KD-C","ENSG00000169032.12"
"chr15",66632434,66632746,313,66632500,6.32,2.34354,2.43996,0,"B2_vs_B1_peak_8088","B2_vs_B1","KD-C","ENSG00000259471.2"
"chr15",66671148,66671554,407,66671370,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_8089","B2_vs_B1","KD-C","ENSG00000259471.2"
"chr15",66709890,66710243,354,66710007,6.32,2.34354,2.43996,0,"B2_vs_B1_peak_8090","B2_vs_B1","KD-C","ENSG00000137834.16"
"chr15",67436692,67437057,366,67436931,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_8092","B2_vs_B1","KD-C","ENSG00000103599.21"
"chr15",67551271,67551530,260,67551379,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_8093","B2_vs_B1","KD-C","ENSG00000137764.21"
"chr15",67691240,67691499,260,67691311,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_8094","B2_vs_B1","KD-C","ENSG00000137764.21"
"chr15",67797776,67798035,260,67797941,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_8095","B2_vs_B1","KD-C","ENSG00000137764.21"
"chr15",67799751,67800142,392,67799954,7.22,4.73836,3.94381,0.188214,"B2_vs_B1_peak_8096","B2_vs_B1","KD-C","ENSG00000137764.21"
"chr15",68426432,68426794,363,68426580,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_8099","B2_vs_B1","KD-C","ENSG00000137809.18"
"chr15",68586458,68586732,275,68586519,17.15,3.44155,2.26924,0,"B2_vs_B1_peak_8101","B2_vs_B1","KD-C","ENSG00000103647.14"
"chr15",68679479,68679754,276,68679573,6.32,3.39407,3.18255,0,"B2_vs_B1_peak_8102","B2_vs_B1","KD-C","ENSG00000103647.14"
"chr15",68711672,68711931,260,68711754,5.42,2.2705,2.50665,0,"B2_vs_B1_peak_8103","B2_vs_B1","KD-C","ENSG00000103647.14"
"chr15",68715636,68715895,260,68715793,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_8104","B2_vs_B1","KD-C","ENSG00000103647.14"
"chr15",68754905,68755311,407,68755055,7.22,1.92429,2.05568,0,"B2_vs_B1_peak_8105","B2_vs_B1","KD-C","ENSG00000306312.1"
"chr15",69025653,69025912,260,69025817,6.32,3.86352,3.51078,0,"B2_vs_B1_peak_8106","B2_vs_B1","KD-C","ENSG00000290203.13"
"chr15",69345158,69345417,260,69345328,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_8107","B2_vs_B1","KD-C","ENSG00000137819.15"
"chr15",69393682,69394149,468,69394060,7.22,1.92429,2.05568,0,"B2_vs_B1_peak_8109","B2_vs_B1","KD-C","ENSG00000137819.15"
"chr15",69590775,69591050,276,69590900,6.32,3.7847,3.45603,0,"B2_vs_B1_peak_8110","B2_vs_B1","KD-C","ENSG00000245750.12"
"chr15",69738086,69738345,260,69738148,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_8111","B2_vs_B1","KD-C","ENSG00000245750.12"
